ano,mun,uf,codmun,matriculas_6ano_9ano,matriculas_EM
2007,ipuaçu,SC,4207684,727,236
2007,ipubi,PE,2607307,2118,1634
2007,ipueira,RN,2404804,129,123
2007,ipueiras,CE,2305902,4133,1616
2007,ipueiras,TO,1709807,174,148
2007,ipuiúna,MG,3131505,677,314
2007,ipumirim,SC,4207700,568,307
2007,ipupiara,BA,2914109,783,450
2007,iracema,CE,2306009,1080,699
2007,iracema,RR,1400282,675,233
2007,iracema do oeste,PR,4110656,180,104
2007,iracemápolis,SP,3521408,1227,764
2007,iraceminha,SC,4207759,312,181
2007,iraí,RS,4310504,705,314
2007,iraí de minas,MG,3131604,504,230
2007,irajuba,BA,2914208,620,427
2007,iramaia,BA,2914307,1544,280
2007,iranduba,AM,1301852,3257,1627
2007,irani,SC,4207809,781,407
2007,irapuã,SP,3521507,406,285
2007,irapuru,SP,3521606,429,235
2007,iraquara,BA,2914406,2233,916
2007,irará,BA,2914505,2679,1252
2007,irati,PR,4110706,4341,2541
2007,irati,SC,4207858,185,95
2007,irauçuba,CE,2306108,1956,803
2007,irecê,BA,2914604,4892,3753
2007,iretama,PR,4110805,1027,641
2007,irineópolis,SC,4207908,757,290
2007,irituia,PA,1503507,1930,1051
2007,irupi,ES,3202652,935,362
2007,isaías coelho,PI,2204907,779,329
2007,israelândia,GO,5210307,242,127
2007,itá,SC,4208005,431,243
2007,itaara,RS,4310538,402,192
2007,itabaiana,PB,2506905,2124,1194
2007,itabaiana,SE,2802908,6958,3114
2007,itabaianinha,SE,2803005,3136,1545
2007,itabela,BA,2914653,2349,1487
2007,itaberá,SP,3521705,1486,836
2007,itaberaba,BA,2914703,4642,2617
2007,itaberaí,GO,5210406,2747,1198
2007,itabi,SE,2803104,425,164
2007,itabira,MG,3131703,8479,5918
2007,itabirinha,MG,3131802,762,337
2007,itabirito,MG,3131901,3347,1647
2007,itaboraí,RJ,3301900,15854,7636
2007,itabuna,BA,2914802,15833,10841
2007,itacajá,TO,1710508,729,371
2007,itacambira,MG,3132008,460,248
2007,itacarambi,MG,3132107,1913,1074
2007,itacaré,BA,2914901,1293,963
2007,itacoatiara,AM,1301902,9011,3960
2007,itacuruba,PE,2607406,357,303
2007,itacurubi,RS,4310553,242,156
2007,itaeté,BA,2915007,1624,698
2007,itagi,BA,2915106,1669,772
2007,itagibá,BA,2915205,1385,814
2007,itagimirim,BA,2915304,877,395
2007,itaguaçu,ES,3202702,1044,500
2007,itaguaçu da bahia,BA,2915353,1164,428
2007,itaguaí,RJ,3302007,9061,5467
2007,itaguajé,PR,4110904,370,299
2007,itaguara,MG,3132206,848,419
2007,itaguari,GO,5210562,392,205
2007,itaguaru,GO,5210604,424,268
2007,itaguatins,TO,1710706,596,257
2007,itaí,SP,3521804,1695,729
2007,itaíba,PE,2607505,1927,1102
2007,itaiçaba,CE,2306207,611,397
2007,itainópolis,PI,2205003,738,561
2007,itaiópolis,SC,4208104,1665,620
2007,itaipava do grajaú,MA,2105351,1478,356
2007,itaipé,MG,3132305,971,373
2007,itaipulândia,PR,4110953,719,290
2007,itaitinga,CE,2306256,2940,1566
2007,itaituba,PA,1503606,7822,5162
2007,itajá,GO,5210802,423,319
2007,itajá,RN,2404853,591,442
2007,itajaí,SC,4208203,12609,7665
2007,itajobi,SP,3521903,854,519
2007,itaju,SP,3522000,199,116
2007,itaju do colônia,BA,2915403,685,377
2007,itajubá,MG,3132404,6289,4448
2007,itajuípe,BA,2915502,1676,679
2007,italva,RJ,3302056,765,435
2007,itamaraju,BA,2915601,6421,2834
2007,itamarandiba,MG,3132503,2781,1189
2007,itamarati,AM,1301951,622,234
2007,itamarati de minas,MG,3132602,311,154
2007,itamari,BA,2915700,880,477
2007,itambacuri,MG,3132701,2393,917
2007,itambaracá,PR,4111001,620,402
2007,itambé,BA,2915809,2774,1081
2007,itambé,PE,2607653,2873,1784
2007,itambé,PR,4111100,424,311
2007,itambé do mato dentro,MG,3132800,221,176
2007,itamogi,MG,3132909,767,337
2007,itamonte,MG,3133006,1016,566
2007,itanagra,BA,2915908,744,254
2007,itanhaém,SP,3522109,6520,3868
2007,itanhandu,MG,3133105,1001,587
2007,itanhangá,MT,5104542,585,343
2007,itanhém,BA,2916005,1747,1279
2007,itanhomi,MG,3133204,1121,496
2007,itaobim,MG,3133303,2011,888
2007,itaoca,SP,3522158,324,219
2007,itaocara,RJ,3302106,1450,1028
2007,itapaci,GO,5210901,1635,792
2007,itapagipe,MG,3133402,709,465
2007,itapajé,CE,2306306,4759,2467
2007,itaparica,BA,2916104,1513,661
2007,itapé,BA,2916203,794,582
2007,itapebi,BA,2916302,853,607
2007,itapecerica,MG,3133501,1451,971
2007,itapecerica da serra,SP,3522208,12981,6931
2007,itapecuru mirim,MA,2105401,4792,3798
2007,itapejara d'oeste,PR,4111209,816,461
2007,itapema,SC,4208302,2944,1599
2007,itapemirim,ES,3202801,2024,830
2007,itaperuçu,PR,4111258,1788,746
2007,itaperuna,RJ,3302205,5808,3593
2007,itapetim,PE,2607703,1202,524
2007,itapetinga,BA,2916401,4374,2738
2007,itapetininga,SP,3522307,10064,5861
2007,itapeva,MG,3133600,624,295
2007,itapeva,SP,3522406,7692,4365
2007,itapevi,SP,3522505,17556,8565
2007,itapicuru,BA,2916500,2788,679
2007,itapipoca,CE,2306405,10499,6370
2007,itapira,SP,3522604,4581,2884
2007,itapiranga,AM,1302009,834,447
2007,itapiranga,SC,4208401,1230,769
2007,itapirapuã,GO,5211008,690,394
2007,itapirapuã paulista,SP,3522653,361,193
2007,itapiratins,TO,1710904,283,137
2007,itapissuma,PE,2607752,2321,893
2007,itapitanga,BA,2916609,1043,372
2007,itapiúna,CE,2306504,1910,907
2007,itapoá,SC,4208450,968,462
2007,itápolis,SP,3522703,2632,1609
2007,itaporã,MS,5004502,1255,710
2007,itaporã do tocantins,TO,1711100,229,103
2007,itaporanga,PB,2507002,2065,1254
2007,itaporanga,SP,3522802,1028,685
2007,itaporanga d'ajuda,SE,2803203,3320,1332
2007,itapororoca,PB,2507101,1362,604
2007,itapuã do oeste,RO,1101104,771,275
2007,itapuca,RS,4310579,198,96
2007,itapuí,SP,3522901,868,474
2007,itapura,SP,3523008,307,210
2007,itapuranga,GO,5211206,2017,1310
2007,itaquaquecetuba,SP,3523107,26840,14546
2007,itaquara,BA,2916708,742,400
2007,itaqui,RS,4310603,3028,1719
2007,itaquiraí,MS,5004601,1836,752
2007,itaquitinga,PE,2607802,1423,746
2007,itarana,ES,3202900,789,333
2007,itarantim,BA,2916807,1681,870
2007,itararé,SP,3523206,4297,2451
2007,itarema,CE,2306553,4330,1459
2007,itariri,SP,3523305,1134,619
2007,itarumã,GO,5211305,440,217
2007,itati,RS,4310652,226,0
2007,itatiaia,RJ,3302254,1560,533
2007,itatiaiuçu,MG,3133709,752,416
2007,itatiba,SP,3523404,6686,4029
2007,itatiba do sul,RS,4310702,413,182
2007,itatim,BA,2916856,1634,484
2007,itatinga,SP,3523503,1286,577
2007,itatira,CE,2306603,2195,897
2007,itatuba,PB,2507200,881,350
2007,itaú,RN,2404903,488,357
2007,itaú de minas,MG,3133758,1071,758
2007,itaúba,MT,5104559,356,186
2007,itaubal,AP,1600253,448,206
2007,itauçu,GO,5211404,622,391
2007,itaueira,PI,2205102,691,236
2007,itaúna,MG,3133808,6567,3928
2007,itaúna do sul,PR,4111308,316,157
2007,itaverava,MG,3133907,558,282
2007,itinga,MG,3134004,1263,604
2007,itinga do maranhão,MA,2105427,2569,1119
2007,itiquira,MT,5104609,1068,555
2007,itirapina,SP,3523602,920,441
2007,itirapuã,SP,3523701,396,238
2007,itiruçu,BA,2916906,1360,681
2007,itiúba,BA,2917003,2562,1294
2007,itobi,SP,3523800,505,263
2007,itororó,BA,2917102,2419,1228
2007,itu,SP,3523909,10155,6088
2007,ituaçu,BA,2917201,1299,697
2007,ituberá,BA,2917300,2834,1453
2007,itueta,MG,3134103,474,314
2007,ituiutaba,MG,3134202,6565,3732
2007,itumbiara,GO,5211503,6992,4509
2007,itumirim,MG,3134301,549,303
2007,itupeva,SP,3524006,2703,1695
2007,itupiranga,PA,1503705,3002,1616
2007,ituporanga,SC,4208500,1621,828
2007,iturama,MG,3134400,2496,1456
2007,itutinga,MG,3134509,298,149
2007,ituverava,SP,3524105,2606,1563
2007,iuiu,BA,2917334,1015,511
2007,iúna,ES,3203007,2212,1092
2007,ivaí,PR,4111407,1069,550
2007,ivaiporã,PR,4111506,2631,1834
2007,ivaté,PR,4111555,512,320
2007,ivatuba,PR,4111605,294,396
2007,ivinhema,MS,5004700,1568,854
2007,ivolândia,GO,5211602,201,112
2007,ivorá,RS,4310751,165,131
2007,ivoti,RS,4310801,1417,1092
2007,jaboatão dos guararapes,PE,2607901,34739,24028
2007,jaborá,SC,4208609,281,228
2007,jaborandi,BA,2917359,893,504
2007,jaborandi,SP,3524204,422,249
2007,jaboti,PR,4111704,387,237
2007,jaboticaba,RS,4310850,359,231
2007,jaboticabal,SP,3524303,4951,2721
2007,jaboticatubas,MG,3134608,1476,764
2007,jaçanã,RN,2405009,677,444
2007,jacaraci,BA,2917409,1048,736
2007,jacaraú,PB,2507309,1496,546
2007,jacaré dos homens,AL,2703403,508,0
2007,jacareacanga,PA,1503754,882,216
2007,jacareí,SP,3524402,14982,8848
2007,jacarezinho,PR,4111803,3132,1742
2007,jaci,SP,3524501,341,201
2007,jaciara,MT,5104807,2010,1359
2007,jacinto,MG,3134707,1026,527
2007,jacinto machado,SC,4208708,741,408
2007,jacobina,BA,2917508,6698,3625
2007,jacobina do piauí,PI,2205151,528,220
2007,jacuí,MG,3134806,504,233
2007,jacuípe,AL,2703502,685,166
2007,jacuizinho,RS,4310876,244,98
2007,jacundá,PA,1503804,4150,1965
2007,jacupiranga,SP,3524600,1500,743
2007,jacutinga,MG,3134905,1451,718
2007,jacutinga,RS,4310900,291,158
2007,jaguapitã,PR,4111902,995,585
2007,jaguaquara,BA,2917607,5041,2391
2007,jaguaraçu,MG,3135001,228,0
2007,jaguarão,RS,4311007,2275,997
2007,jaguarari,BA,2917706,2570,1686
2007,jaguaré,ES,3203056,1981,851
2007,jaguaretama,CE,2306702,1618,769
2007,jaguari,RS,4311106,956,511
2007,jaguariaíva,PR,4112009,2674,1588
2007,jaguaribara,CE,2306801,899,422
2007,jaguaribe,CE,2306900,2969,1387
2007,jaguaripe,BA,2917805,909,207
2007,jaguariúna,SP,3524709,2748,1749
2007,jaguaruana,CE,2307007,2584,1320
2007,jaguaruna,SC,4208807,1249,636
2007,jaíba,MG,3135050,3276,1472
2007,jaicós,PI,2205201,1214,635
2007,jales,SP,3524808,2946,2192
2007,jambeiro,SP,3524907,366,199
2007,jampruca,MG,3135076,491,192
2007,janaúba,MG,3135100,6346,3341
2007,jandaia,GO,5211701,497,337
2007,jandaia do sul,PR,4112108,1419,1018
2007,jandaíra,BA,2917904,850,404
2007,jandaíra,RN,2405108,579,274
2007,jandira,SP,3525003,8733,4505
2007,janduís,RN,2405207,420,211
2007,jangada,MT,5104906,691,447
2007,janiópolis,PR,4112207,678,348
2007,januária,MG,3135209,7007,3647
2007,januário cicco,RN,2405306,565,516
2007,japaraíba,MG,3135308,279,192
2007,japaratinga,AL,2703601,766,282
2007,japaratuba,SE,2803302,1233,609
2007,japeri,RJ,3302270,7800,3923
2007,japi,RN,2405405,514,311
2007,japira,PR,4112306,422,213
2007,japoatã,SE,2803401,905,863
2007,japonvar,MG,3135357,999,512
2007,japorã,MS,5004809,652,154
2007,japurá,AM,1302108,386,137
2007,japurá,PR,4112405,554,326
2007,jaqueira,PE,2607950,1008,522
2007,jaquirana,RS,4311122,335,181
2007,jaraguá,GO,5211800,3214,1828
2007,jaraguá do sul,SC,4208906,9037,5883
2007,jaraguari,MS,5004908,455,167
2007,jaramataia,AL,2703700,553,237
2007,jardim,CE,2307106,2368,1899
2007,jardim,MS,5005004,2329,999
2007,jardim alegre,PR,4112504,1017,804
2007,jardim de angicos,RN,2405504,307,98
2007,jardim de piranhas,RN,2405603,1051,467
2007,jardim do mulato,PI,2205250,357,228
2007,jardim do seridó,RN,2405702,892,734
2007,jardim olinda,PR,4112603,142,64
2007,jardinópolis,SC,4208955,184,58
2007,jardinópolis,SP,3525102,2479,1209
2007,jari,RS,4311130,276,96
2007,jarinu,SP,3525201,1832,1068
2007,jaru,RO,1100114,4844,2370
2007,jataí,GO,5211909,6506,3853
2007,jataizinho,PR,4112702,1000,553
2007,jataúba,PE,2608008,1353,537
2007,jateí,MS,5005103,352,119
2007,jati,CE,2307205,639,435
2007,jatobá,MA,2105450,1243,509
2007,jatobá,PE,2608057,1056,864
2007,jatobá do piauí,PI,2205276,541,340
2007,jaú,SP,3525300,8303,5024
2007,jaú do tocantins,TO,1711506,392,190
2007,jaupaci,GO,5212006,278,157
2007,jauru,MT,5105002,949,494
2007,jeceaba,MG,3135407,365,238
2007,jenipapo de minas,MG,3135456,771,331
2007,jenipapo dos vieiras,MA,2105476,1529,667
2007,jequeri,MG,3135506,1025,438
2007,jequiá da praia,AL,2703759,1557,0
2007,jequié,BA,2918001,11690,6454
2007,jequitaí,MG,3135605,728,349
2007,jequitibá,MG,3135704,473,298
2007,jequitinhonha,MG,3135803,1757,573
2007,jeremoabo,BA,2918100,3047,1717
2007,jericó,PB,2507408,654,257
2007,jeriquara,SP,3525409,264,120
2007,jerônimo monteiro,ES,3203106,923,354
2007,jerumenha,PI,2205300,349,150
2007,jesuânia,MG,3135902,307,163
2007,jesuítas,PR,4112751,605,371
2007,jesúpolis,GO,5212055,215,141
2007,ji-paraná,RO,1100122,10201,4858
2007,jijoca de jericoacoara,CE,2307254,1699,799
2007,jiquiriçá,BA,2918209,1060,263
2007,jitaúna,BA,2918308,1773,877
2007,joaçaba,SC,4209003,2278,1325
2007,joaíma,MG,3136009,1231,529
2007,joanésia,MG,3136108,450,197
2007,joanópolis,SP,3525508,701,457
2007,joão alfredo,PE,2608107,2688,1456
2007,joão câmara,RN,2405801,2604,1497
2007,joão costa,PI,2205359,324,173
2007,joão dias,RN,2405900,237,116
2007,joão dourado,BA,2918357,1884,878
2007,joão lisboa,MA,2105500,3231,1193
2007,joão monlevade,MG,3136207,5053,3823
2007,joão neiva,ES,3203130,954,553
2007,joão pessoa,PB,2507507,46372,30814
2007,joão pinheiro,MG,3136306,4081,1900
2007,joão ramalho,SP,3525607,277,184
2007,joaquim felício,MG,3136405,332,172
2007,joaquim gomes,AL,2703809,1645,468
2007,joaquim nabuco,PE,2608206,1600,609
2007,joaquim pires,PI,2205409,1198,382
2007,joaquim távora,PR,4112801,811,376
2007,joca claudino,PB,2513653,204,129
2007,joca marques,PI,2205458,498,194
2007,jóia,RS,4311155,654,271
2007,joinville,SC,4209102,34683,21269
2007,jordânia,MG,3136504,890,483
2007,jordão,AC,1200328,550,113
2007,josé boiteux,SC,4209151,507,229
2007,josé bonifácio,SP,3525706,2138,1286
2007,josé da penha,RN,2406007,451,303
2007,josé de freitas,PI,2205508,3391,2374
2007,josé gonçalves de minas,MG,3136520,526,245
2007,josé raydan,MG,3136553,324,199
2007,joselândia,MA,2105609,1555,602
2007,josenópolis,MG,3136579,526,280
2007,joviânia,GO,5212105,652,261
2007,juara,MT,5105101,2508,1064
2007,juarez távora,PB,2507606,605,189
2007,juarina,TO,1711803,229,75
2007,juatuba,MG,3136652,1889,986
2007,juazeirinho,PB,2507705,1443,609
2007,juazeiro,BA,2918407,15315,10639
2007,juazeiro do norte,CE,2307304,19106,11106
2007,juazeiro do piauí,PI,2205516,487,270
2007,jucás,CE,2307403,2113,863
2007,jucati,PE,2608255,1127,461
2007,jucuruçu,BA,2918456,1266,413
2007,jucurutu,RN,2406106,1211,983
2007,juína,MT,5105150,3784,1947
2007,juiz de fora,MG,3136702,34888,20270
2007,júlio borges,PI,2205524,614,222
2007,júlio de castilhos,RS,4311205,1674,767
2007,júlio mesquita,SP,3525805,375,246
2007,jumirim,SP,3525854,154,80
2007,junco do maranhão,MA,2105658,487,345
2007,junco do seridó,PB,2507804,552,359
2007,jundiá,AL,2703908,502,222
2007,jundiá,RN,2406155,279,133
2007,jundiaí,SP,3525904,24449,16407
2007,jundiaí do sul,PR,4112900,312,179
2007,junqueiro,AL,2704005,2797,1109
2007,junqueirópolis,SP,3526001,1238,567
2007,jupi,PE,2608305,1240,1030
2007,jupiá,SC,4209177,189,97
2007,juquiá,SP,3526100,1904,1004
2007,juquitiba,SP,3526209,2778,1628
2007,juramento,MG,3136801,344,176
2007,juranda,PR,4112959,693,380
2007,jurema,PE,2608404,1419,556
2007,jurema,PI,2205532,490,142
2007,juripiranga,PB,2507903,936,490
2007,juru,PB,2508000,928,262
2007,juruá,AM,1302207,591,370
2007,juruaia,MG,3136900,611,316
2007,juruena,MT,5105176,727,265
2007,juruti,PA,1503903,3411,1740
2007,juscimeira,MT,5105200,1056,761
2007,jussara,BA,2918506,1652,854
2007,jussara,GO,5212204,1632,978
2007,jussara,PR,4113007,547,258
2007,jussari,BA,2918555,682,370
2007,jussiape,BA,2918605,685,473
2007,jutaí,AM,1302306,869,557
2007,juti,MS,5005152,546,276
2007,juvenília,MG,3136959,992,307
2007,kaloré,PR,4113106,349,248
2007,lábrea,AM,1302405,2268,1347
2007,lacerdópolis,SC,4209201,122,65
2007,ladainha,MG,3137007,1578,677
2007,ladário,MS,5005202,1577,596
2007,lafaiete coutinho,BA,2918704,271,141
2007,lagamar,MG,3137106,549,390
2007,lagarto,SE,2803500,7510,4097
2007,lages,SC,4209300,11860,5930
2007,lago da pedra,MA,2105708,4603,2004
2007,lago do junco,MA,2105807,1115,468
2007,lago dos rodrigues,MA,2105948,896,461
2007,lago verde,MA,2105906,1245,853
2007,lagoa,PB,2508109,362,184
2007,lagoa alegre,PI,2205557,839,333
2007,lagoa bonita do sul,RS,4311239,231,104
2007,lagoa d'anta,RN,2406205,635,263
2007,lagoa da canoa,AL,2704104,1618,690
2007,lagoa da confusão,TO,1711902,645,359
2007,lagoa da prata,MG,3137205,3679,1990
2007,lagoa de dentro,PB,2508208,806,357
2007,lagoa de itaenga,PE,2608503,2780,1114
2007,lagoa de pedras,RN,2406304,684,309
2007,lagoa de são francisco,PI,2205573,670,227
2007,lagoa de velhos,RN,2406403,378,161
2007,lagoa do barro do piauí,PI,2205565,500,190
2007,lagoa do carro,PE,2608453,1159,576
2007,lagoa do mato,MA,2105922,828,400
2007,lagoa do ouro,PE,2608602,1066,550
2007,lagoa do piauí,PI,2205581,403,133
2007,lagoa do sítio,PI,2205599,354,219
2007,lagoa do tocantins,TO,1711951,239,187
2007,lagoa dos gatos,PE,2608701,1145,500
2007,lagoa dos patos,MG,3137304,349,156
2007,lagoa dos três cantos,RS,4311270,86,55
2007,lagoa dourada,MG,3137403,916,349
2007,lagoa formosa,MG,3137502,1222,609
2007,lagoa grande,MG,3137536,722,383
2007,lagoa grande,PE,2608750,2407,1290
2007,lagoa grande do maranhão,MA,2105963,961,373
2007,lagoa nova,RN,2406502,1235,775
2007,lagoa real,BA,2918753,1298,612
2007,lagoa salgada,RN,2406601,707,383
2007,lagoa santa,GO,5212253,174,129
2007,lagoa santa,MG,3137601,3550,2134
2007,lagoa seca,PB,2508307,1728,693
2007,lagoa vermelha,RS,4311304,2033,1297
2007,lagoão,RS,4311254,595,209
2007,lagoinha,SP,3526308,433,278
2007,lagoinha do piauí,PI,2205540,123,94
2007,laguna,SC,4209409,3207,1934
2007,laguna carapã,MS,5005251,553,209
2007,laje,BA,2918803,1857,952
2007,laje do muriaé,RJ,3302304,569,469
2007,lajeado,RS,4311403,4530,2991
2007,lajeado,TO,1712009,260,105
2007,lajeado do bugre,RS,4311429,207,69
2007,lajeado grande,SC,4209458,112,61
2007,lajeado novo,MA,2105989,699,398
2007,lajedão,BA,2918902,333,224
2007,lajedinho,BA,2919009,313,159
2007,lajedo,PE,2608800,3299,1498
2007,lajedo do tabocal,BA,2919058,777,431
2007,lajes,RN,2406700,813,609
2007,lajes pintadas,RN,2406809,465,260
2007,lajinha,MG,3137700,1416,587
2007,lamarão,BA,2919108,561,481
2007,lambari,MG,3137809,1380,660
2007,lambari d'oeste,MT,5105234,482,277
2007,lamim,MG,3137908,279,150
2007,landri sales,PI,2205607,368,235
2007,lapa,PR,4113205,3322,1874
2007,lapão,BA,2919157,2116,1283
2007,laranja da terra,ES,3203163,780,460
2007,laranjal,MG,3138005,342,191
2007,laranjal,PR,4113254,760,269
2007,laranjal do jari,AP,1600279,3358,2195
2007,laranjal paulista,SP,3526407,1565,780
2007,laranjeiras,SE,2803609,2250,655
2007,laranjeiras do sul,PR,4113304,2754,1439
2007,lassance,MG,3138104,560,244
2007,lastro,PB,2508406,304,196
2007,laurentino,SC,4209508,424,216
2007,lauro de freitas,BA,2919207,14271,4423
2007,lauro müller,SC,4209607,1030,729
2007,lavandeira,TO,1712157,128,86
2007,lavínia,SP,3526506,326,184
2007,lavras,MG,3138203,7018,4114
2007,lavras da mangabeira,CE,2307502,2566,1383
2007,lavras do sul,RS,4311502,601,371
2007,lavrinhas,SP,3526605,451,356
2007,leandro ferreira,MG,3138302,236,120
2007,lebon régis,SC,4209706,992,297
2007,leme,SP,3526704,6134,3697
2007,leme do prado,MG,3138351,581,287
2007,lençóis,BA,2919306,814,387
2007,lençóis paulista,SP,3526803,4168,2677
2007,leoberto leal,SC,4209805,284,151
2007,leopoldina,MG,3138401,4288,2712
2007,leopoldo de bulhões,GO,5212303,621,253
2007,leópolis,PR,4113403,399,191
2007,liberato salzano,RS,4311601,452,231
2007,liberdade,MG,3138500,472,247
2007,licínio de almeida,BA,2919405,1096,571
2007,lidianópolis,PR,4113429,299,210
2007,lima campos,MA,2106003,1006,476
2007,lima duarte,MG,3138609,1146,646
2007,limeira,SP,3526902,18175,12766
2007,limeira do oeste,MG,3138625,598,298
2007,limoeiro,PE,2608909,4989,3805
2007,limoeiro de anadia,AL,2704203,1587,1053
2007,limoeiro do ajuru,PA,1504000,1997,851
2007,limoeiro do norte,CE,2307601,4338,2630
2007,lindoeste,PR,4113452,498,312
2007,lindóia,SP,3527009,342,154
2007,lindóia do sul,SC,4209854,431,204
2007,lindolfo collor,RS,4311627,444,314
2007,linha nova,RS,4311643,67,0
2007,linhares,ES,3203205,9606,4803
2007,lins,SP,3527108,4800,2920
2007,livramento,PB,2508505,689,236
2007,livramento de nossa senhora,BA,2919504,3100,2442
2007,lizarda,TO,1712405,351,133
2007,loanda,PR,4113502,1513,1194
2007,lobato,PR,4113601,304,186
2007,logradouro,PB,2508554,292,94
2007,londrina,PR,4113700,36144,21437
2007,lontra,MG,3138658,845,445
2007,lontras,SC,4209904,545,268
2007,lorena,SP,3527207,5348,3312
2007,loreto,MA,2106102,990,457
2007,lourdes,SP,3527256,165,113
2007,louveira,SP,3527306,2114,1315
2007,lucas do rio verde,MT,5105259,2834,1809
2007,lucélia,SP,3527405,1264,802
2007,lucena,PB,2508604,911,294
2007,lucianópolis,SP,3527504,169,86
2007,luciara,MT,5105309,208,98
2007,lucrécia,RN,2406908,354,261
2007,luís antônio,SP,3527603,809,392
2007,luís correia,PI,2205706,2178,1209
2007,luís domingues,MA,2106201,587,344
2007,luís eduardo magalhães,BA,2919553,4280,2404
2007,luís gomes,RN,2407005,960,786
2007,luisburgo,MG,3138674,357,201
2007,luislândia,MG,3138682,763,334
2007,luiz alves,SC,4210001,745,444
2007,luiziana,PR,4113734,603,358
